Plasmid_1	organism_ID1	plasmid_clust1	Plasmid_2	plasmid_clust2	organism_ID2	ANI	aligned_fragments	fragments	Alignment_fraction	Alignment_fraction_perc	Same_cluster_1	Self_comparison	Multi_plasmid_isolate
CP092424.2	105	U	AP024267.1	9	61	79.8603	19	449	0.042316258	4.2316258	Not_Same_Cluster	Different_Contig	Yes
CP092424.2	105	U	CP065048.1	9	103	79.8505	19	449	0.042316258	4.2316258	Not_Same_Cluster	Different_Contig	Yes
CP092424.2	105	U	AP024246.1	9	66	79.7858	18	449	0.040089087	4.0089087	Not_Same_Cluster	Different_Contig	Yes
CP092424.2	105	U	CP079878.1	U	166	77.7346	1	449	0.002227171	0.2227171	Unclustered	Different_Contig	Yes
CP092424.2	105	U	CP023150.1	18	59	75.0739	12	449	0.026726058	2.6726058	Not_Same_Cluster	Different_Contig	Yes
CP092424.2	105	U	CP059001.1	18	16	75.0183	10	449	0.022271715	2.2271715	Not_Same_Cluster	Different_Contig	Yes
CP092424.2	105	U	CP003054.1	U	284	74.8836	91	449	0.202672606	20.2672606	Unclustered	Different_Contig	Yes
CP092424.2	105	U	CP040246.1	18	22	74.8714	11	449	0.024498886	2.4498886	Not_Same_Cluster	Different_Contig	Yes
CP092424.2	105	U	CP040248.1	18	21	74.8594	11	449	0.024498886	2.4498886	Not_Same_Cluster	Different_Contig	Yes
CP092424.2	105	U	CP040254.1	18	23	74.7564	12	449	0.026726058	2.6726058	Not_Same_Cluster	Different_Contig	Yes
CP092424.2	105	U	AP024252.1	18	131	74.5879	12	449	0.026726058	2.6726058	Not_Same_Cluster	Different_Contig	Yes
CP092424.2	105	U	AP022607.1	U	44	73.7205	103	449	0.229398664	22.9398664	Unclustered	Different_Contig	Yes
CP092425.2	105	23	CP092425.2	23	105	100	42	42	1	100	23	Same_Contig	Yes
CP092425.2	105	23	CP045967.1	23	90	99.6364	41	42	0.976190476	97.6190476	23	Different_Contig	Yes
CP092425.2	105	23	CP015276.1	23	86	99.6364	41	42	0.976190476	97.6190476	23	Different_Contig	Yes
CP092425.2	105	23	LT703508.1	23	93	99.6364	41	42	0.976190476	97.6190476	23	Different_Contig	Yes
CP092425.2	105	23	CP084590.1	23	92	99.6364	41	42	0.976190476	97.6190476	23	Different_Contig	Yes
CP092425.2	105	23	CP084596.1	23	91	99.6364	41	42	0.976190476	97.6190476	23	Different_Contig	Yes
CP092425.2	105	23	CP022225.1	6	88	85.066	12	42	0.285714286	28.5714286	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP015277.1	6	86	85.0659	12	42	0.285714286	28.5714286	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	AP020329.1	6	24	84.925	11	42	0.261904762	26.1904762	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP012888.2	6	83	84.5153	12	42	0.285714286	28.5714286	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP076861.1	6	17	84.4449	11	42	0.261904762	26.1904762	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP015271.1	6	85	84.3786	12	42	0.285714286	28.5714286	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP084589.1	6	92	84.3725	12	42	0.285714286	28.5714286	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP084597.1	6	91	84.3725	12	42	0.285714286	28.5714286	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP045968.1	6	90	84.1613	12	42	0.285714286	28.5714286	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP015274.1	4	86	81.5925	9	42	0.214285714	21.4285714	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP045965.1	4	90	81.5925	9	42	0.214285714	21.4285714	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP019223.1	4	84	81.5925	9	42	0.214285714	21.4285714	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	AP020328.1	7	24	81.2283	10	42	0.238095238	23.8095238	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP040254.1	18	23	80.542	14	42	0.333333333	33.3333333	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP040246.1	18	22	80.0602	15	42	0.357142857	35.7142857	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	AP012556.1	25	25	79.8761	9	42	0.214285714	21.4285714	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP023150.1	18	59	79.7744	15	42	0.357142857	35.7142857	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	AP024252.1	18	131	79.7744	15	42	0.357142857	35.7142857	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP040248.1	18	21	79.7125	15	42	0.357142857	35.7142857	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP059001.1	18	16	79.6525	16	42	0.380952381	38.0952381	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP065049.1	U	103	79.478	14	42	0.333333333	33.3333333	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	AP022585.1	U	125	78.7038	13	42	0.30952381	30.952381	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP023152.1	25	89	77.9564	9	42	0.214285714	21.4285714	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP076857.1	25	18	77.7562	9	42	0.214285714	21.4285714	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	CP003054.1	U	284	75.0262	11	42	0.261904762	26.1904762	Not_Same_Cluster	Different_Contig	Yes
CP092425.2	105	23	AP022607.1	U	44	74.4049	13	42	0.30952381	30.952381	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	CP092426.2	3	105	100	31	31	1	100	3	Same_Contig	Yes
CP092426.2	105	3	CP084591.1	3	92	98.1848	31	31	1	100	3	Different_Contig	Yes
CP092426.2	105	3	CP009406.2	26	13	87.0983	21	31	0.677419355	67.7419355	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	CP036222.2	26	20	85.9378	24	31	0.774193548	77.4193548	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	AP024252.1	18	131	82.8416	7	31	0.225806452	22.5806452	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	CP023150.1	18	59	82.8416	7	31	0.225806452	22.5806452	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	CP040254.1	18	23	82.8416	7	31	0.225806452	22.5806452	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	CP059001.1	18	16	82.5915	7	31	0.225806452	22.5806452	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	CP076861.1	6	17	76.4809	5	31	0.161290323	16.1290323	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	AP012556.1	25	25	74.7306	7	31	0.225806452	22.5806452	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	CP076859.1	25	17	74.7306	7	31	0.225806452	22.5806452	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	AP025525.1	1	154	74.634	8	31	0.258064516	25.8064516	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	CP076857.1	25	18	74.5114	9	31	0.290322581	29.0322581	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	CP076860.1	U	17	73.5317	7	31	0.225806452	22.5806452	Not_Same_Cluster	Different_Contig	Yes
CP092426.2	105	3	CP079878.1	U	166	73.4024	1	31	0.032258065	3.2258065	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	CP092428.2	U	326	100	526	528	0.996212121	99.6212121	Unclustered	Same_Contig	Yes
CP092428.2	326	U	CP063322.1	U	216	82.2451	14	528	0.026515152	2.6515152	Unclustered	Different_Contig	Yes
CP092428.2	326	U	AP022571.1	U	322	81.8677	111	528	0.210227273	21.0227273	Unclustered	Different_Contig	Yes
CP092428.2	326	U	CP003054.1	U	284	80.5136	187	528	0.354166667	35.4166667	Unclustered	Different_Contig	Yes
CP092428.2	326	U	CP092363.2	U	286	79.9395	133	528	0.251893939	25.1893939	Unclustered	Different_Contig	Yes
CP092428.2	326	U	AP022602.1	U	51	79.4908	100	528	0.189393939	18.9393939	Unclustered	Different_Contig	Yes
CP092428.2	326	U	CP081676.1	U	291	77.319	12	528	0.022727273	2.2727273	Unclustered	Different_Contig	Yes
CP092428.2	326	U	CP080335.1	U	317	76.577	12	528	0.022727273	2.2727273	Unclustered	Different_Contig	Yes
CP092428.2	326	U	CP084591.1	3	92	75.8254	8	528	0.015151515	1.5151515	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	AP025525.1	1	154	75.016	114	528	0.215909091	21.5909091	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	CP092426.2	3	105	74.9041	8	528	0.015151515	1.5151515	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	AP024263.1	9	68	74.4802	10	528	0.018939394	1.8939394	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	CP085946.1	9	58	74.4262	10	528	0.018939394	1.8939394	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	AP024249.1	9	65	74.3663	11	528	0.020833333	2.0833333	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	AP024267.1	9	61	74.3663	11	528	0.020833333	2.0833333	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	AP024242.1	9	64	74.3663	11	528	0.020833333	2.0833333	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	AP024261.1	9	67	74.352	10	528	0.018939394	1.8939394	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	CP025550.1	29	130	74.3411	8	528	0.015151515	1.5151515	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	CP065048.1	9	103	74.2181	13	528	0.024621212	2.4621212	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	AP022607.1	U	44	73.9149	127	528	0.240530303	24.0530303	Unclustered	Different_Contig	Yes
CP092428.2	326	U	CP079878.1	U	166	73.6742	1	528	0.001893939	0.1893939	Unclustered	Different_Contig	Yes
CP092428.2	326	U	CP034180.1	19	182	73.6045	9	528	0.017045455	1.7045455	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	CP122998.1	U	274	73.5975	10	528	0.018939394	1.8939394	Unclustered	Different_Contig	Yes
CP092428.2	326	U	CP000895.1	19	123	73.5933	10	528	0.018939394	1.8939394	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	CU458745.1	19	214	73.5933	10	528	0.018939394	1.8939394	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	CP063329.1	U	220	73.5296	9	528	0.017045455	1.7045455	Unclustered	Different_Contig	Yes
CP092428.2	326	U	CP076861.1	6	17	73.4483	6	528	0.011363636	1.1363636	Not_Same_Cluster	Different_Contig	Yes
CP092428.2	326	U	CP079879.1	U	166	73.4469	1	528	0.001893939	0.1893939	Unclustered	Different_Contig	Yes
CP092982.1	121	20	CP092982.1	20	121	100	230	230	1	100	20	Same_Contig	No
CP092982.1	121	20	HG917973.1	20	122	99.9989	227	230	0.986956522	98.6956522	20	Different_Contig	No
CP092982.1	121	20	AP018497.1	20	118	99.7923	229	230	0.995652174	99.5652174	20	Different_Contig	No
CP092982.1	121	20	AP012556.1	25	25	83.3896	104	230	0.452173913	45.2173913	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP059000.1	25	16	83.3412	107	230	0.465217391	46.5217391	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP076859.1	25	17	83.1327	110	230	0.47826087	47.826087	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP076857.1	25	18	82.7042	112	230	0.486956522	48.6956522	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP015279.1	27	87	82.6988	102	230	0.443478261	44.3478261	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP015268.1	27	85	82.4671	103	230	0.447826087	44.7826087	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP084593.1	1	91	81.9285	79	230	0.343478261	34.3478261	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	LT703507.1	1	93	81.7878	81	230	0.352173913	35.2173913	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP045964.1	1	90	81.7237	82	230	0.356521739	35.6521739	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP029333.1	1	19	81.6818	83	230	0.360869565	36.0869565	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP023153.1	1	89	81.6743	81	230	0.352173913	35.2173913	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP019224.1	1	84	81.672	83	230	0.360869565	36.0869565	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	JQ657805.1	1	98	81.6695	83	230	0.360869565	36.0869565	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP084588.1	1	92	81.5965	84	230	0.365217391	36.5217391	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP006836.1	1	101	81.4929	82	230	0.356521739	35.6521739	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP015273.1	1	86	81.2928	83	230	0.360869565	36.0869565	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP015280.1	1	87	81.1453	85	230	0.369565217	36.9565217	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	AP025525.1	1	154	80.4189	108	230	0.469565217	46.9565217	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP070974.1	U	52	77.5665	50	230	0.217391304	21.7391304	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	CP025547.1	U	130	77.2278	75	230	0.326086957	32.6086957	Not_Same_Cluster	Different_Contig	No
CP092982.1	121	20	AP022607.1	U	44	74.5524	46	230	0.2	20	Not_Same_Cluster	Different_Contig	No
CP097321.1	4	U	CP097321.1	U	4	100	554	565	0.980530973	98.0530973	Unclustered	Same_Contig	No
CP097321.1	4	U	CP020813.1	U	49	78.1421	36	565	0.063716814	6.3716814	Unclustered	Different_Contig	No
CP097321.1	4	U	CP040249.1	17	21	77.1503	22	565	0.038938053	3.8938053	Not_Same_Cluster	Different_Contig	No
CP097321.1	4	U	CP040245.1	17	22	76.7514	23	565	0.040707965	4.0707965	Not_Same_Cluster	Different_Contig	No
CP097321.1	4	U	CP040253.1	17	23	76.7514	23	565	0.040707965	4.0707965	Not_Same_Cluster	Different_Contig	No
CP097321.1	4	U	CP084591.1	3	92	75.0878	7	565	0.012389381	1.2389381	Not_Same_Cluster	Different_Contig	No
CP097321.1	4	U	CP079879.1	U	166	74.8917	3	565	0.005309735	0.5309735	Unclustered	Different_Contig	No
CP097321.1	4	U	CP036221.2	2	20	74.0719	9	565	0.015929204	1.5929204	Not_Same_Cluster	Different_Contig	No
CP097321.1	4	U	AP022607.1	U	44	74.0287	153	565	0.27079646	27.079646	Unclustered	Different_Contig	No
CP097321.1	4	U	CP122998.1	U	274	73.5706	10	565	0.017699115	1.7699115	Unclustered	Different_Contig	No
CP097321.1	4	U	CP063325.1	U	218	73.4632	9	565	0.015929204	1.5929204	Unclustered	Different_Contig	No
CP103312.1	176	28	CP103312.1	28	176	100	130	149	0.872483221	87.2483221	28	Same_Contig	No
CP103312.1	176	28	CP085201.1	28	174	99.9341	132	149	0.88590604	88.590604	28	Different_Contig	No
CP103312.1	176	28	BX649209.1	28	178	99.6395	124	149	0.832214765	83.2214765	28	Different_Contig	No
CP103312.1	176	28	EU271968.1	28	112	99.2438	112	149	0.751677852	75.1677852	28	Different_Contig	No
CP103312.1	176	28	CP083742.1	28	175	99.1716	101	149	0.677852349	67.7852349	28	Different_Contig	No
CP103312.1	176	28	AP026368.1	28	143	99.0368	101	149	0.677852349	67.7852349	28	Different_Contig	No
CP103312.1	176	28	AP017625.1	28	179	98.8056	82	149	0.55033557	55.033557	28	Different_Contig	No
CP103313.1	326	U	CP103313.1	U	326	100	182	185	0.983783784	98.3783784	Unclustered	Same_Contig	Yes
CP103313.1	326	U	CP079879.1	U	166	88.815	3	185	0.016216216	1.6216216	Unclustered	Different_Contig	Yes
CP103313.1	326	U	CP081005.1	U	160	88.0432	63	185	0.340540541	34.0540541	Unclustered	Different_Contig	Yes
CP103313.1	326	U	CP063325.1	U	218	86.9742	12	185	0.064864865	6.4864865	Unclustered	Different_Contig	Yes
CP103313.1	326	U	AP025527.1	U	154	78.4912	12	185	0.064864865	6.4864865	Unclustered	Different_Contig	Yes
CP103313.1	326	U	CU458745.1	19	214	77.2684	10	185	0.054054054	5.4054054	Not_Same_Cluster	Different_Contig	Yes
CP103313.1	326	U	CP085920.1	19	236	76.8396	10	185	0.054054054	5.4054054	Not_Same_Cluster	Different_Contig	Yes
CP103313.1	326	U	AP022607.1	U	44	73.6835	38	185	0.205405405	20.5405405	Unclustered	Different_Contig	Yes
CP103314.1	286	U	CP103314.1	U	286	100	36	36	1	100	Unclustered	Same_Contig	Yes
CP103314.1	286	U	CP080334.1	U	317	87.9638	14	36	0.388888889	38.8888889	Unclustered	Different_Contig	Yes
CP103314.1	286	U	CP015275.1	13	86	83.254	11	36	0.305555556	30.5555556	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP019222.1	13	84	83.254	11	36	0.305555556	30.5555556	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP122999.1	U	274	83.2209	9	36	0.25	25	Unclustered	Different_Contig	Yes
CP103314.1	286	U	CP084595.1	13	91	83.0629	11	36	0.305555556	30.5555556	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP085920.1	19	236	82.8958	9	36	0.25	25	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP045966.1	13	90	82.8429	10	36	0.277777778	27.7777778	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP065281.1	5	231	82.1708	12	36	0.333333333	33.3333333	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	LT703510.1	13	93	82.0823	11	36	0.305555556	30.5555556	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CU458745.1	19	214	82.0517	10	36	0.277777778	27.7777778	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP000895.1	19	123	81.942	10	36	0.277777778	27.7777778	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP079866.1	U	167	81.301	8	36	0.222222222	22.2222222	Unclustered	Different_Contig	Yes
CP103314.1	286	U	CP065270.1	5	225	81.1664	13	36	0.361111111	36.1111111	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	AP022623.1	31	206	80.4444	13	36	0.361111111	36.1111111	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP063323.1	8	216	80.4334	9	36	0.25	25	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP016642.1	U	157	80.3823	8	36	0.222222222	22.2222222	Unclustered	Different_Contig	Yes
CP103314.1	286	U	CP016643.1	8	157	79.677	8	36	0.222222222	22.2222222	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP004375.1	31	240	79.576	16	36	0.444444444	44.4444444	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	CP003054.1	U	284	78.8568	11	36	0.305555556	30.5555556	Unclustered	Different_Contig	Yes
CP103314.1	286	U	CP003079.1	U	161	74.261	11	36	0.305555556	30.5555556	Unclustered	Different_Contig	Yes
CP103314.1	286	U	AP025525.1	1	154	74.2416	9	36	0.25	25	Not_Same_Cluster	Different_Contig	Yes
CP103314.1	286	U	AP022607.1	U	44	73.4574	11	36	0.305555556	30.5555556	Unclustered	Different_Contig	Yes
CP113530.1	156	U	CP113530.1	U	156	100	226	226	1	100	Unclustered	Same_Contig	No
CP113530.1	156	U	AP025525.1	1	154	76.8381	46	226	0.203539823	20.3539823	Not_Same_Cluster	Different_Contig	No
CP113530.1	156	U	CP032156.1	U	158	75.4214	53	226	0.234513274	23.4513274	Unclustered	Different_Contig	No
CP113530.1	156	U	CP003079.1	U	161	74.9959	52	226	0.230088496	23.0088496	Unclustered	Different_Contig	No
CP113530.1	156	U	AP022607.1	U	44	74.2859	80	226	0.353982301	35.3982301	Unclustered	Different_Contig	No
CP113530.1	156	U	CP003054.1	U	284	73.9468	47	226	0.207964602	20.7964602	Unclustered	Different_Contig	No
CP113530.1	156	U	CP079878.1	U	166	73.4024	1	226	0.004424779	0.4424779	Unclustered	Different_Contig	No
CP118918.1	254	U	CP118918.1	U	254	100	275	275	1	100	Unclustered	Same_Contig	No
CP118918.1	254	U	CP079870.1	10	166	92.6875	161	275	0.585454545	58.5454545	Not_Same_Cluster	Different_Contig	No
CP118918.1	254	U	CP079867.1	10	167	92.4815	168	275	0.610909091	61.0909091	Not_Same_Cluster	Different_Contig	No
CP118918.1	254	U	CP079875.1	U	166	91.8231	22	275	0.08	8	Unclustered	Different_Contig	No
CP118918.1	254	U	CP016641.1	U	157	86.5053	145	275	0.527272727	52.7272727	Unclustered	Different_Contig	No
CP118918.1	254	U	CP081005.1	U	160	77.4078	63	275	0.229090909	22.9090909	Unclustered	Different_Contig	No
CP118918.1	254	U	CP079872.1	U	166	75.4397	33	275	0.12	12	Unclustered	Different_Contig	No
CP118918.1	254	U	AP022607.1	U	44	73.5706	70	275	0.254545455	25.4545455	Unclustered	Different_Contig	No
CP122995.1	274	U	CP122995.1	U	274	100	332	337	0.985163205	98.5163205	Unclustered	Same_Contig	Yes
CP122995.1	274	U	CP079879.1	U	166	85.0097	3	337	0.008902077	0.8902077	Unclustered	Different_Contig	Yes
CP122995.1	274	U	AP023336.1	15	348	77.8906	16	337	0.047477745	4.7477745	Not_Same_Cluster	Different_Contig	Yes
CP122995.1	274	U	AP023365.1	15	349	77.7564	16	337	0.047477745	4.7477745	Not_Same_Cluster	Different_Contig	Yes
CP122995.1	274	U	CP079875.1	U	166	76.5176	5	337	0.014836795	1.4836795	Unclustered	Different_Contig	Yes
CP122995.1	274	U	CP023152.1	25	89	76.348	69	337	0.204747774	20.4747774	Not_Same_Cluster	Different_Contig	Yes
CP122995.1	274	U	CP003054.1	U	284	74.6548	75	337	0.222551929	22.2551929	Unclustered	Different_Contig	Yes
CP122995.1	274	U	AP022607.1	U	44	73.8169	74	337	0.21958457	21.958457	Unclustered	Different_Contig	Yes
CP122995.1	274	U	CP034180.1	19	182	73.4872	7	337	0.020771513	2.0771513	Not_Same_Cluster	Different_Contig	Yes
CP122996.1	274	U	CP122996.1	U	274	100	353	363	0.972451791	97.2451791	Unclustered	Same_Contig	Yes
CP122996.1	274	U	AP022607.1	U	44	73.9518	85	363	0.23415978	23.415978	Unclustered	Different_Contig	Yes
CP122997.1	274	U	CP122997.1	U	274	100	193	199	0.969849246	96.9849246	Unclustered	Same_Contig	Yes
CP122997.1	274	U	AP022607.1	U	44	73.8952	54	199	0.271356784	27.1356784	Unclustered	Different_Contig	Yes
CP122998.1	274	U	CP122998.1	U	274	100	47	47	1	100	Unclustered	Same_Contig	Yes
CP122998.1	274	U	CP016643.1	8	157	90.2218	12	47	0.255319149	25.5319149	Not_Same_Cluster	Different_Contig	Yes
CP122998.1	274	U	CP063323.1	8	216	86.9253	13	47	0.276595745	27.6595745	Not_Same_Cluster	Different_Contig	Yes
CP122998.1	274	U	CP079873.1	U	166	85.4045	15	47	0.319148936	31.9148936	Unclustered	Different_Contig	Yes
CP122998.1	274	U	CP063322.1	U	216	84.1795	11	47	0.234042553	23.4042553	Unclustered	Different_Contig	Yes
CP122998.1	274	U	CU458745.1	19	214	82.8252	13	47	0.276595745	27.6595745	Not_Same_Cluster	Different_Contig	Yes
CP122998.1	274	U	CP000895.1	19	123	82.4804	12	47	0.255319149	25.5319149	Not_Same_Cluster	Different_Contig	Yes
CP122998.1	274	U	CP085920.1	19	236	82.359	14	47	0.29787234	29.787234	Not_Same_Cluster	Different_Contig	Yes
CP122998.1	274	U	CP034180.1	19	182	80.0197	8	47	0.170212766	17.0212766	Not_Same_Cluster	Different_Contig	Yes
CP122998.1	274	U	CP003054.1	U	284	74.2248	10	47	0.212765957	21.2765957	Unclustered	Different_Contig	Yes
CP122998.1	274	U	AP022607.1	U	44	73.566	14	47	0.29787234	29.787234	Unclustered	Different_Contig	Yes
CP122998.1	274	U	CP097321.1	U	4	73.4177	10	47	0.212765957	21.2765957	Unclustered	Different_Contig	Yes
CP122999.1	274	U	CP122999.1	U	274	100	32	32	1	100	Unclustered	Same_Contig	Yes
CP122999.1	274	U	CP019222.1	13	84	84.9617	8	32	0.25	25	Not_Same_Cluster	Different_Contig	Yes
CP122999.1	274	U	CP015275.1	13	86	84.9617	8	32	0.25	25	Not_Same_Cluster	Different_Contig	Yes
CP122999.1	274	U	CP084595.1	13	91	84.8692	7	32	0.21875	21.875	Not_Same_Cluster	Different_Contig	Yes
CP122999.1	274	U	CP045966.1	13	90	84.8084	8	32	0.25	25	Not_Same_Cluster	Different_Contig	Yes
CP122999.1	274	U	LT703510.1	13	93	84.8084	8	32	0.25	25	Not_Same_Cluster	Different_Contig	Yes
CP122999.1	274	U	CP103314.1	U	286	84.2551	9	32	0.28125	28.125	Unclustered	Different_Contig	Yes
